danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	id	duration_ms	time_signature	genre
0.547	0.823	9	-6.818	1	0.068	0.0123	0.000982	0.558	0.755	160.008	6RZMnIMHigFwDhZObz3ddN	186937	4	pop punk
0.719	0.333	3	-10.867	1	0.0834	0.922	0.821	0.102	0.793	104.467	2zO27QsWDlFWJuquK2I7T5	198350	4	ukulele cover
0.39	0.41	11	-11.293	1	0.0463	0.461	0.00126	0.356	0.524	155.085	3z0Ww8dwjt0ydtOPAJuwr9	286591	4	deep new americana
0.625	0.859	7	-7.505	1	0.0467	0.0142	0.0261	0.682	0.435	145.058	4FvPWQJvbLdkXWXv0Wi0Dd	139034	4	lo-fi vgm
0.477	0.959	10	-2.51	0	0.0486	2.27e-05	0.241	0.0815	0.649	93.497	4JzRCmVAiNc01S1Wxhg2JK	265800	4	alternative metal
0.48	0.807	1	-7.402	1	0.195	0.356	0	0.626	0.537	153.61	5W1kqz2l1lDX77DXBMeXZg	170197	4	arrocha
0.485	0.508	8	-6.288	1	0.0263	0.327	0	0.146	0.198	151.559	2upBcVZu8NA1w0S5g9vByP	290240	4	contemporary country
0.537	0.925	5	-5.143	0	0.181	0.00581	5.39e-05	0.714	0.294	155.022	0euHofhLlaWWB5HOI0tr0N	187359	4	euphoric hardstyle
0.597	0.926	4	-6.48	1	0.0632	0.53	0.00154	0.0768	0.567	96.128	6dVNt1wFiTDASbYFfZJC2E	186214	4	album rock
0.728	0.941	0	-4.191	1	0.0778	0.00888	0.646	0.112	0.636	138.006	44pQkjzXqfR233FcSySvqu	156522	4	euphoric hardstyle
0.379	0.854	2	-11.692	1	0.0704	0.000108	0.0646	0.61	0.0393	93.009	1nfM0O6K0J9Ir3FbZjOo5M	373000	4	metal
0.682	0.699	2	-5.005	1	0.118	0.0904	0.023	0.118	0.344	96.091	6ojml7abI9lMS8fdZ62hgP	170763	4	alternative rock
0.647	0.728	0	-7.248	1	0.0282	0.00256	0.00177	0.0787	0.838	113.364	7HeepmHMM5uUx8m0OkjNbd	398573	4	alternative rock
0.766	0.075	2	-22.202	1	0.0786	0.924	0.953	0.0919	0.512	115.071	0ItJhyuZHvob9TDPeKIRRB	108522	4	focus beats
0.298	0.613	9	-11.691	1	0.0456	0.000341	0.000792	0.0926	0.37	120.434	1OPXYIHuDMfhmXccXOQIo4	288853	4	doom metal
0.615	0.725	0	-6.8	0	0.194	0.000728	0	0.138	0.356	187.998	78b8Nqt1frjFc0WGqZJw3b	204289	4	redneck
0.527	0.848	11	-4.304	0	0.0538	0.00217	0.018	0.316	0.532	125.007	5gGwonjHqVjeGwkeOF8V0p	330814	4	j-indie
0.655	0.828	5	-4.984	1	0.0429	0.185	0	0.302	0.46	123.916	1cINqd2LxHqYIg8AVSfgnR	178286	4	social media pop
0.813	0.445	0	-7.127	1	0.266	0.112	1.45e-05	0.0563	0.221	96.206	1QXlmMr5O1fQTRMDzsbHh7	161400	4	alternative hip hop
0.927	0.539	7	-8.911	1	0.35	0.102	0	0.0482	0.565	132.006	4Fn7sPRvR16EF0WNbPzQMg	147273	4	christian hip hop
0.731	0.899	1	-4.492	1	0.191	0.0267	0.000354	0.107	0.208	119.99	0dBrAHa3q0UTEUW9tTMTSl	163648	4	german dance
0.817	0.727	9	-8.359	0	0.138	0.227	0.000566	0.122	0.692	124.999	3XlzfJroAlma6ejkMV5yEc	197248	4	irish hip hop
0.642	0.464	6	-10.321	0	0.447	0.0486	0	0.263	0.246	159.976	3bKicRv3ftvA2jZMggr87b	120000	4	indie hip hop
0.479	0.281	7	-15.306	1	0.0368	0.156	0.5	0.108	0.211	91.863	4ePbIoicLDkP1pQPPADmLp	359834	4	bebop
0.512	0.0827	3	-19.452	1	0.0755	0.953	3.87e-05	0.0638	0.294	66.121	2EULDfdBQhz98FI78SMkE7	178813	4	permanent wave
0.697	0.635	11	-10.44	0	0.0363	0.605	0.00357	0.116	0.371	97.079	1pBeMkFIlBCuHRoyXHJCZr	295480	4	album rock
0.848	0.661	7	-8.689	0	0.0376	0.511	0.948	0.202	0.793	126.019	62XTJv8s7vZoSVWMGkhoHx	190839	4	antiviral pop
0.498	0.462	6	-8.86	0	0.0305	0.63	0	0.744	0.159	129.975	4QmfMgif6kDjrFAXlkNqQi	224800	4	nu-metalcore
0.549	0.512	9	-8.47	1	0.0283	0.173	0	0.182	0.299	148.084	6PZR4jQ09UmM9hphbIblQQ	232240	4	contemporary country
0.621	0.863	0	-7.067	1	0.0282	0.0509	0.000879	0.311	0.919	147.669	11QMjr3PuhDfwlol9SQoDu	218918	4	funk
0.113	0.939	6	-30.786	1	0.0454	0.124	0.979	0.915	0.00191	152.322	6eFeqJX7Na3umiRAaDxlhl	96693	4	environmental
0.687	0.668	6	-4.25	1	0.0269	0.108	0	0.2	0.782	114.98	7uFrRm8foh2JXF1cCd71CB	163892	4	alt z
0.449	0.962	10	-5.196	0	0.0526	0.00113	0.861	0.0504	0.225	137.998	1iU1dUor3cikXfha5DUDjC	177391	4	progressive uplifting trance
0.65	0.732	11	-6.785	1	0.0308	0.128	1.45e-06	0.0865	0.449	92.034	5ODo4zLPcTyNKendcpviPA	255928	3	reggae rock
0.578	0.574	2	-9.942	1	0.0351	0.0201	7e-06	0.214	0.579	85.48	39EAfY4536VyYjdqxB3aBU	191960	4	outlaw country
0.563	0.664	9	-5.044	1	0.154	0.335	0	0.0849	0.688	166.928	4ZtFanR9U6ndgddUvNcjcG	178147	4	pop
0.849	0.489	0	-7.433	1	0.0509	0.683	1.91e-05	0.108	0.345	113.977	49WWSaa9yKrvsj8PhsIWmc	195952	4	pop
0.714	0.8	11	-4.808	0	0.0504	0.127	0	0.359	0.589	134.002	3Wrjm47oTz2sjIgck11l5e	211560	4	indie rock italiano
0.653	0.524	11	-9.016	0	0.0502	0.112	0	0.203	0.553	83.97	6tDDoYIxWvMLTdKpjFkc1B	160191	4	colombian pop
0.719	0.566	1	-5.951	1	0.0354	0.207	3.71e-06	0.105	0.408	93.984	4Dku5HwdwweHyc9LrOL4AB	168340	4	electronic rock
0.591	0.764	1	-5.484	1	0.0483	0.0383	0	0.103	0.478	169.928	5HCyWlXZPP0y6Gqq8TgA20	141806	4	australian hip hop
0.807	0.893	11	-3.745	0	0.0347	0.0451	2.79e-05	0.366	0.537	126.011	3rmo8F54jFF8OgYsqTxm5d	230747	4	pop
0.825	0.24	10	-16.4	1	0.506	0.467	2.87e-06	0.11	0.153	140.126	04hkUnA5TXyxn3ffHZAaLv	140527	4	plugg
0.823	0.923	9	-2.875	1	0.158	0.127	0	0.0571	0.629	122.922	7eVu7FI02cTicLEgVtUvwF	177413	4	k-pop
0.538	0.332	5	-15.421	1	0.0339	0.896	0.0997	0.126	0.243	146.493	3pSh3swjol5iO5KGcMtjGM	57647	3	instrumental math rock
0.396	0.473	2	-9.566	0	0.0485	0.899	1.17e-05	0.109	0.335	112.171	1mzksDZCotNZY6Pz1zgdld	168733	3	monterrey indie
0.705	0.712	6	-6.156	1	0.0385	0.0102	0.000855	0.1	0.62	97.512	2Y0iGXY6m6immVb2ktbseM	299960	4	alternative dance
0.449	0.465	0	-8.964	1	0.0791	0.524	1.02e-06	0.303	0.543	89.087	3FAJ6O0NOHQV8Mc5Ri6ENp	198371	3	pop
0.436	0.655	1	-8.37	0	0.0583	0.499	8.1e-06	0.688	0.412	121.002	3YJJjQPAbDT7mGpX3WtQ9A	279204	4	pop
0.773	0.47	2	-7.93	1	0.0299	0.0153	0.000193	0.0851	0.399	94.995	07MDkzWARZaLEdKxo6yArG	162680	4	modern alternative pop
0.586	0.559	4	-6.725	1	0.05	0.639	0	0.0872	0.437	177.945	69AIpwGNLxr4qS1X5ynx60	167480	4	contemporary country
0.731	0.573	4	-10.059	0	0.0544	0.401	5.22e-05	0.113	0.145	109.928	4MzXwWMhyBbmu6hOcLVD49	205090	4	reggaeton
0.761	0.525	11	-6.9	1	0.0944	0.44	6.7e-06	0.0921	0.531	80.87	02MWAaffLxlfxAUY7c5dvx	238805	4	gauze pop
0.778	0.695	4	-6.865	0	0.0913	0.175	0	0.15	0.472	149.996	6E90gq0KO6FYZVOXx8kCcC	132780	4	australian hip hop
0.759	0.793	2	-4.588	1	0.0781	0.0346	1.97e-05	0.197	0.438	103.478	3vDxu7xkP5fUOz2e0uLZnY	160290	4	pop rap
0.736	0.704	3	-7.409	0	0.0615	0.0203	0	0.0501	0.894	149.995	27NovPIUIRrOZoCHxABJwK	212000	4	lgbtq+ hip hop
0.855	0.463	3	-7.454	1	0.0367	0.217	1.77e-05	0.347	0.866	102.931	7BoobGhD4x5K96Me0hqC8Q	122773	4	modern alternative pop
0	0.417	7	-51.08	1	0	0.908	0.973	0.0953	0	0	5B0VPkUgRy54p9TassurNo	158984	0	white noise
0.764	0.705	8	-3.463	1	0.0284	0.259	8.92e-05	0.12	0.781	110.97	3DarAbFujv6eYNliUTyqtz	208667	4	dance pop
0.799	0.66	1	-6.153	0	0.079	0.256	0	0.111	0.471	140.04	02kDW379Yfd5PzW5A6vuGt	195429	4	pop rap
0.831	0.554	1	-9.998	0	0.218	0.161	6.12e-05	0.152	0.396	140.026	7hU3IHwjX150XLoTVmjD0q	168228	4	k-pop
0.798	0.545	1	-6.466	1	0.168	0.00904	9.48e-05	0.258	0.212	118.029	0WSEq9Ko4kFPt8yo3ICd6T	226653	4	chicago rap
0.825	0.287	0	-7.0	1	0.0438	0.863	0.00149	0.0962	0.454	73.883	5gidPD39f4Byrnt3Vrhdpj	98653	4	baroque pop
0.548	0.28	0	-9.123	1	0.0291	0.872	0	0.117	0.273	114.55	2i3FXtnVtf1qc6KSWZJ8mt	163680	4	dance pop
0.875	0.668	5	-8.342	0	0.241	0.169	0.0416	0.263	0.615	94.005	4CecVzmrcyOegjss4Mcw9Y	107187	4	japanese trap
0.446	0.138	5	-20.528	0	0.0356	0.948	0.961	0.103	0.124	125.152	2dgbGjFtZzUMq6iyDC39a6	128814	4	neo-classical
0.821	0.692	1	-4.616	1	0.149	0.0392	0	0.323	0.191	146.882	17GqzsZOWM2j9qqAis7rkj	90539	4	florida rap
0.501	0.615	9	-10.53	0	0.0623	0.676	0.56	0.0781	0.115	124.049	3i4NRHhHpe6CBjalVjaZeT	222880	4	chinese indie
0.767	0.792	6	-5.205	0	0.239	0.0716	0	0.0676	0.767	130.95	3qoIFRDT4gsRdkbh9R3Fzf	205913	4	memphis hip hop
0.799	0.586	1	-10.01	1	0.381	0.553	7.75e-06	0.129	0.765	143.034	3ANOQpQLmv4xAyxLSOk9HC	164476	4	magyar trap
0.652	0.916	1	-1.511	1	0.034	0.429	0	0.124	0.713	127.97	6NBbpQfD2MZcCNBOy7iE7Q	261187	4	k-pop
0.862	0.258	5	-8.896	1	0.0602	0.818	0	0.453	0.956	123.582	1sGb06RxV8mu6Udycy8DFP	155000	3	singaporean pop
0.716	0.653	7	-8.139	1	0.288	0.21	1.36e-06	0.264	0.644	79.907	7sIJb8baUSRvZaPbOqiBsZ	276532	4	chicano rap
0.732	0.667	9	-8.136	0	0.223	0.0636	0	0.41	0.492	87.967	5WxAzM8oWbgBGLaqb2GJr5	180000	4	desi pop
0.886	0.612	11	-8.848	0	0.13	0.192	0	0.0687	0.706	106.971	152sJgmftB46Q6IsDTUDLN	210960	4	opm
0.842	0.708	1	-5.472	0	0.041	0.263	0	0.26	0.654	124.009	3iJQ2siP6IDSIRMSuoDNtE	229863	4	city pop
0.663	0.568	0	-10.391	0	0.608	0.203	0	0.152	0.363	84.07	7dwc5usJoesZ7SmZ9TNnKa	98247	4	nyc rap
0.658	0.772	7	-9.105	1	0.344	0.0126	0.00941	0.524	0.227	103.618	70TigsZds7Z65Oeabl23tG	116010	4	flint hip hop
0.626	0.697	8	-8.067	1	0.409	0.234	0	0.243	0.42	153.984	5sl54IOIFJjDQOkb1gpNh4	250985	4	polish alternative rap
0.455	0.641	4	-10.07	0	0.265	0.676	0.00133	0.141	0.386	99.019	60NgBC3xyqgFYn3T3lNrOW	116454	4	flint hip hop
0.531	0.958	3	-3.841	0	0.119	0.283	0.000812	0.177	0.527	155.055	5tcHcgKHMfpXKYUMn7dgLR	117726	4	slovenian hip hop
0.588	0.545	1	-11.115	1	0.0667	0.119	0	0.266	0.22	140.065	3idTdt1XuTjTsRVfYVnt3J	116143	4	art pop
0.468	0.637	10	-7.618	0	0.216	0.862	0	0.384	0.123	87.998	4a0OYMqeBOGuzCPLg5SfWU	230187	4	k-pop
0.302	0.468	2	-11.686	1	0.0453	0.615	0.828	0.624	0.358	81.249	363rg2D7k0o8F39Kl9rEPX	340384	4	mexican rock
0.534	0.968	2	-5.346	1	0.0477	0.00016	0.85	0.189	0.273	141.974	11KHnqxnmOx8W5PyplVGrO	186761	4	british soundtrack
0.824	0.533	9	-7.294	1	0.159	0.162	0	0.132	0.45	114.112	5JCPi4RCfkvLU4SuryHJUR	187997	4	desi hip hop
0.744	0.694	7	-6.275	1	0.0555	0.385	0	0.0978	0.744	91.014	6c5su2wOp9gx8j57GxDGXp	182967	4	portuguese pop
0.772	0.527	0	-12.028	1	0.299	0.0397	0.209	0.538	0.254	130.064	7EZA2wSbsUc1ec9zr71v1B	147827	4	rap salvadoreno
0.757	0.726	6	-5.43	0	0.0559	0.54	0	0.273	0.686	114.002	2bqtw0aAjEpRcM1TymyUZb	247368	4	chinese indie pop
0.894	0.4	6	-8.189	0	0.0423	0.0843	0	0.376	0.969	116.014	7BAA2stprbayDqZ7eGZqUl	192311	4	alternative dance
0.635	0.847	1	-6.09	1	0.0661	4.85e-05	1.54e-05	0.242	0.184	189.982	5jGpMgTMqNakbyLH786yK8	176901	4	atl hip hop
0.658	0.987	3	-4.697	0	0.0821	0.000537	0.912	0.736	0.156	126.019	2sTEiEN6OTO9Xi7ZE2DFs0	156190	4	dance pop
0.66	0.774	2	-6.209	1	0.0418	0.562	0.000215	0.139	0.582	120.029	37iUkGjfyaJ6jlmmdp2yNV	226859	4	genshin
0.847	0.551	3	-7.132	0	0.142	0.06	4.37e-06	0.162	0.515	95.036	6V3dOOUiPg53wUf83tBLR8	165994	4	k-pop
0.191	0.672	1	-29.19	0	0.0498	0.218	0.841	0.921	1e-05	85.894	6s4SKfHInCaacxaJU4FHAk	161539	4	ocean
0.845	0.731	0	-4.663	1	0.0366	0.188	2.17e-05	0.138	0.834	121.018	3jxMZAfmp0mElt0HQpbEpO	237505	4	bachata
0.548	0.858	1	-2.435	1	0.0757	0.185	0	0.251	0.774	138.026	5dElQ5GWEMl9BvEn3bsULT	196804	4	pop rock
0.704	0.456	4	-12.364	0	0.0462	0.839	0.00415	0.318	0.888	98.969	1WgYSfn3PT6ylq2aU2cJrZ	165868	4	otacore
0.564	0.844	9	-2.996	1	0.0797	0.0686	1.43e-05	0.226	0.641	114.965	01y5BLAsXWirQHZdWluxM0	196053	4	art pop
0.643	0.968	4	-5.323	0	0.0589	0.029	0.0426	0.0994	0.23	126.028	6E1VvKBTi0FtLhE8b6GxbE	288239	4	deep disco house
0.706	0.649	4	-7.235	0	0.176	0.0463	0	0.118	0.365	158.028	0dDI9Y0qEQspYedfdi1vau	158026	4	dance pop
0.804	0.476	11	-13.48	1	0.0947	0.335	0.891	0.0971	0.276	122.033	2hJRfyYiJ8umxp1WdbeyLj	186885	4	electra
0.841	0.886	9	-3.349	0	0.0709	0.236	0	0.325	0.952	127.035	54Gc7ov5yGRn4iaGOph0jJ	226772	4	puerto rican pop
0.71	0.0573	9	-14.762	0	0.0415	0.99	0.0222	0.0769	0.542	138.129	2Au6JsEgl0wG07OthJoyXS	130884	4	british singer-songwriter
0.718	0.719	9	-4.363	0	0.127	0.541	0	0.172	0.84	116.274	4bSAYfg1FpzIMnvAYBRQ5i	159696	4	corrido
0.592	0.333	3	-7.344	0	0.0317	0.61	0	0.136	0.701	80.077	5lnmMdUf1ifC0Oa8wsKuyW	99271	4	k-pop
0.42	0.621	2	-10.87	0	0.0287	0.854	0.917	0.108	0.626	123.851	7vTne4h3Rxpk8lCRfcONXJ	182096	4	exotica
0.487	0.401	4	-8.835	1	0.0294	0.0975	8.28e-05	0.0805	0.32	61.988	77J234HlWAZA4scq7BAOhq	253681	4	japanese dance pop
0.647	0.719	9	-6.859	1	0.0437	0.196	0	0.134	0.4	104.003	1jkNF7kVO0tzNiGXzpC6fQ	198381	4	desi pop
0.514	0.965	3	-5.325	0	0.0476	0.000149	0.0153	0.96	0.661	115.989	2qfGZ8nHtnKnClcBhejP44	289606	4	cyberpunk
0.589	0.913	10	-5.913	1	0.0365	0.1	0.00139	0.153	0.684	134.898	1gRqRvIyDWIkEuczfC4krI	252821	4	album rock
0.433	0.975	9	-2.244	1	0.151	0.000128	0.00056	0.188	0.297	92.561	2Bczh6OMMR3v0J288WVMdy	209189	4	vocaloid
0.743	0.88	9	-6.848	1	0.3	0.0986	0.617	0.0725	0.0987	140.018	0syu8wCq8DCVMRe3pHQTAI	182571	4	dubstep
0.455	0.532	11	-8.68	1	0.0455	0.34	0	0.86	0.473	86.411	6CFbzFWbzSx4gib6y5n9Jt	90681	4	australian talent show
0.615	0.644	8	-8.595	1	0.0308	0.324	0.91	0.146	0.716	170.001	0yBuWeOyEp1SMk91Y89Uja	149823	4	chilean indie
0.768	0.493	11	-12.669	1	0.4	0.0584	0	0.0955	0.5	159.96	4oFAKcgvqmowxvTKGxPPJL	103500	4	dark trap
0.54	0.669	7	-8.711	0	0.0285	0.231	0.0466	0.23	0.264	90.032	05NcFvbmsIEHSSiu0YN8HU	280000	4	chillsynth
0.571	0.504	11	-13.128	0	0.041	0.228	0.371	0.102	0.468	90.044	1FY2Ajg1MtXK05qxXD2q1O	232000	4	healing
0.825	0.691	1	-6.855	1	0.0639	0.261	0.0455	0.106	0.916	94.003	7zxe0ad3x9tWA3z4KPPzic	194785	4	leon gto indie
0.277	0.906	4	-4.025	0	0.0871	0.000302	0	0.352	0.38	189.926	5TiccyqzGAFhrouBhrXVkH	205020	4	anime
0.464	0.272	10	-13.846	1	0.0345	0.768	0.000445	0.295	0.369	77.245	34z4LVILrnL20qBQ8WxxRL	333041	4	classic soul
0.59	0.939	9	-3.159	1	0.0671	0.00189	4.36e-06	0.269	0.451	103.661	1Lx7GpRpdmTZ9LJ5D51PKt	78680	4	hardcore punk
0.655	0.522	8	-6.47	1	0.0483	0.0616	0.000214	0.111	0.644	74.893	37w0Klo4bOTw6A0xzWFB5C	259587	4	opm
0.634	0.614	11	-11.002	0	0.0381	0.404	0.00864	0.12	0.421	146.108	2UkumiPYtlMwRhGG3k7ckZ	208707	4	shimmer pop
0.618	0.595	0	-6.925	1	0.0283	0.00114	5.39e-05	0.111	0.406	145.965	2xegU9fuHLFtqU01bTsluG	233453	4	nz pop
0.741	0.787	5	-6.228	1	0.0525	0.217	0.0179	0.0835	0.771	91.993	0H0iOExW3XWT5xVdfClsFr	255680	4	latin hip hop
0.734	0.746	0	-6.562	1	0.0817	0.13	0.00853	0.0489	0.801	86.816	2HA8GBwfu5cwVOqoc7Stsq	211827	4	british folk
0.304	0.472	7	-15.154	1	0.0735	0.9	0.831	0.138	0.534	178.607	1J2jVIwLc2cWR2S8Hx65AQ	91707	3	acousmatic
0.697	0.795	6	-3.544	1	0.0425	0.174	0.000802	0.109	0.618	95.002	6LBCeYRAeqyV1L7bVNtt3h	224197	4	v-pop
0.427	0.905	6	-4.311	1	0.0569	9.25e-06	1.73e-05	0.0953	0.805	192.01	7eILK1xITxna8njNlgi1s2	254457	4	alternative metal
0.307	0.199	7	-10.313	1	0.0297	0.538	0.0012	0.108	0.0387	81.872	2KwRMzefAHziMwQabFpKz4	542732	4	electronica
0.554	0.475	7	-7.825	1	0.0271	0.651	0	0.115	0.368	143.839	3p5oo3HNZcICqYnPH7iT1C	230539	4	chinese talent show
0.5	0.295	7	-12.971	1	0.0384	0.859	0.00511	0.197	0.247	125.718	61zbxB39zUY5oxBvEvvMYv	202513	4	argentine rock
0.429	0.0776	8	-16.299	1	0.0404	0.994	0.866	0.126	0.275	122.958	6bk5cN36w1yP6OGkzVwdRz	196331	3	bow pop
0.781	0.586	0	-8.401	1	0.048	0.186	3e-05	0.268	0.596	118.018	1jU5Ayy7dAas9ONSUqMOuj	271804	4	classic city pop
0.0564	0.0545	0	-21.348	1	0.0539	0.856	0.995	0.11	0.0742	61.07	7kKBqW4qjjCTTN7kWNCGHH	109415	4	background music
0.555	0.956	5	-2.147	1	0.0577	0.0302	0.367	0.0753	0.933	121.752	0QT1jprS8mepNiTNvdVblv	214173	4	british invasion
0.766	0.724	8	-4.892	1	0.074	0.546	1.87e-06	0.298	0.583	92.006	5L2dd0GWhy2rXeGp0g5pnT	189158	4	korean trap
0.757	0.707	0	-3.186	1	0.0316	0.313	0	0.122	0.62	113.992	382vwoXF6ksNuaPbMYiQy6	257520	4	k-pop
0.526	0.262	4	-13.147	1	0.035	0.867	0.282	0.075	0.0656	134.953	6KHFGnQHrov16PvQhdWG37	209533	4	canadian indie folk
0.205	0.484	8	-11.496	1	0.0351	0.0083	0.457	0.235	0.137	129.908	6gO9T45Ljz1rQ4GR8KZDA4	523453	4	chamber pop
0.686	0.438	4	-10.305	1	0.06	0.428	0.487	0.3	0.437	142.782	0mqnU9nVlic5lAPfvhgPEd	193196	4	lo-fi jazzhop
0.191	0.155	4	-16.715	0	0.0422	0.943	8.12e-05	0.109	0.132	73.402	5VB6Sp3zEHF87BjOCsAwf1	210159	5	canadian celtic
0.598	0.629	3	-10.003	0	0.0429	0.578	0.00672	0.244	0.48	140.057	4AkFlsfMraGD7tARTIXFuy	160680	4	drift phonk
0.749	0.821	2	-5.611	0	0.0424	3.91e-05	0.859	0.132	0.486	123.04	775rylh4ReDNe0Z8q9iBsv	132683	4	disco
0.524	0.478	0	-11.07	1	0.0426	0.312	0	0.0903	0.5	113.464	301RVzUAczH5YmmRWoMdhI	218222	4	art rock
0.54	0.629	9	-9.75	0	0.0325	0.00604	0.863	0.1	0.541	96.826	3uzDcSwbuCwh2JxPieMuK1	203120	4	classic soundtrack
0.535	0.677	10	-7.021	1	0.0293	0.0446	2.31e-06	0.215	0.504	84.996	3x8KK33OvsTpwGBT4kOe7r	185252	4	contemporary country
0.286	0.688	5	-7.575	1	0.032	0.0105	0.976	0.633	0.125	132.224	5kHx4s1ykuT9cRFqjxK3aq	130606	4	american shoegaze
0.715	0.238	8	-9.183	1	0.19	0.55	0.952	0.119	0.508	89.069	18oZugPjNV8BkwAqJxS6mO	127063	4	chillhop
0.805	0.345	8	-10.908	1	0.0677	0.44	0.102	0.0887	0.663	85.019	2PvLLiwp1DIXC2XkwMQb0U	214727	4	mexican hip hop
0.602	0.638	2	-8.664	1	0.0287	0.577	4.46e-05	0.131	0.739	102.992	2YiQqpLGoqIE7jLIjm5FCv	174804	4	albuquerque indie
0.441	0.565	5	-6.321	1	0.0332	0.377	0	0.106	0.162	149.471	5IQT9mDVBUOKPMtWPp5l4C	220335	4	australian pop
0.696	0.638	9	-6.669	1	0.0369	0.412	4e-06	0.293	0.654	105.002	4L8CPRqdzt8p0WEMdXOslD	193809	4	ccm
0.503	0.743	10	-4.712	1	0.034	0.0671	6.85e-05	0.0984	0.313	174.002	64F1Z2LAsf04V346A75hi1	209655	4	polish alternative
0.65	0.74	7	-5.613	0	0.0341	0.0181	0	0.069	0.331	108.016	1gxAxZcHD5hp2uC7SbKglL	186389	4	chinese indie pop
0.696	0.18	5	-28.671	1	0.914	0.987	7.05e-05	0.239	0.771	79.545	0F7RevfnLodjRXXXg7a69f	32093	4	alt z
0.822	0.736	1	-3.969	1	0.15	0.157	0.000781	0.0748	0.679	175.93	6KJjxTIhCDduzSl3wwyasB	181107	4	reggaeton
0.813	0.881	6	-5.26	0	0.264	0.153	0	0.0974	0.704	97.972	3zyEstwLZ9czW67b8CyIAt	226943	4	chicano rap
0.391	0.983	1	-3.615	1	0.214	0.00643	0.666	0.0992	0.227	127.884	0Nezi6LpLGb4b8No5RiIgr	346875	4	big room
0.714	0.864	5	-4.677	1	0.0326	0.0624	0	0.389	0.786	142.001	2vVH55LiGTD911NQ96XPJJ	155599	4	christian pop
0.647	0.639	2	-4.28	0	0.0471	0.0426	0.000166	0.0738	0.952	150.002	1mWGqTfD8eH4IjNkqTHz3N	169312	4	classic k-pop
0.772	0.788	9	-5.414	0	0.0619	0.0027	0.000502	0.353	0.574	127.91	06YWTiop2l6zNbpeinTnNO	125625	4	soft rock
0.805	0.796	2	-6.256	1	0.0334	0.356	0.000326	0.371	0.906	125.023	6jdzQmRyZKXO7PHrvfK3xl	231168	4	genshin
0.721	0.329	0	-10.488	0	0.0346	0.236	0.9	0.182	0.566	84.01	37xseN28eQ94Q9k7x3uERp	188207	4	chillhop
0.149	0.0993	1	-24.421	1	0.0409	0.97	0.955	0.0972	0.0382	70.362	5q8NYiWltoEC0Ckf5nC11j	218000	5	ambient worship
0.575	0.368	6	-7.436	0	0.0317	0.289	0	0.245	0.621	200.016	3UxFhvf7BDfZg45GZwnFX3	191115	4	canadian contemporary country
0.745	0.175	1	-12.701	1	0.0331	0.712	0.886	0.159	0.647	95.332	25R2nJunmgKDhTxISg7bJQ	141174	3	space age pop
0.468	0.953	7	-4.249	0	0.126	0.00387	0.407	0.31	0.047	123.967	6FRkdVyc2XzW3DchGtWuc0	284516	4	drum and bass
0.606	0.754	4	-7.658	0	0.187	0.0334	0	0.359	0.625	126.817	1tiwHXLy7IC0DrYmlLwG51	87553	4	australian talent show
0.677	0.842	5	-5.345	1	0.032	0.133	4.12e-05	0.0756	0.324	114.998	6cPHaJHAL0c2PCzTuVYEf1	316367	4	anime
0.791	0.844	7	-7.961	1	0.0396	0.0249	0.00439	0.0907	0.625	102.988	1HJetmQ4Y5weIgNHn49V9A	398689	4	british soul
0.455	0.289	8	-15.37	1	0.0458	0.83	0.515	0.144	0.34	165.43	1axZPn9AS5Ota0ddePVwM2	152320	3	chillstep
0.108	0.0703	0	-23.166	1	0.0415	0.887	0.923	0.109	0.0324	92.562	4cmGoOiC6y7kUenRgG1j4u	200613	3	ambient
0.554	0.638	9	-6.449	1	0.0493	0.583	0	0.079	0.807	167.937	14uWxelOuAUajP8fDvc0Ct	220438	4	pagode
0.632	0.192	10	-9.863	0	0.212	0.593	0.878	0.113	0.151	154.194	47yhKFr1HkBwbRjFKVAC3i	163582	4	chillhop
0.674	0.274	8	-10.432	1	0.0888	0.194	0.908	0.0909	0.42	85.015	2gSRXET0uzm1sX1Kkrj3dE	115014	4	chillhop
0.779	0.458	11	-7.196	0	0.155	0.727	0	0.113	0.377	137.033	4no8dLidydZyYviQkImfyP	274919	4	latin hip hop
0.478	0.536	10	-7.915	1	0.0319	0.631	0.000102	0.145	0.256	116.826	5iUD1sepB3PxOxEJ4zZXCz	231207	4	british indie rock
0.349	0.967	11	-1.648	0	0.18	0.00275	0	0.319	0.28	178.044	5DaRhPcsgApP30iEjbKKjM	205955	4	idol rock
0.479	0.269	5	-19.509	0	0.0338	0.973	0.957	0.111	0.426	103.995	1iIb3vNgIwj3kklwXJX94c	87550	4	anime piano
0.506	0.389	1	-5.287	1	0.041	0.76	0	0.113	0.503	131.78	7HS2hfb6tnzkcbUNYhXiZv	165857	1	ccm
0.829	0.339	6	-15.399	1	0.582	0.838	0.855	0.1	0.433	75.069	5QclcEvGp6rkNjv1DDhGBD	171613	4	chillhop
0.691	0.482	5	-12.284	0	0.102	0.256	0.867	0.0563	0.208	83.964	6KFIgsVR1E65j6B9yjDMfx	195628	4	chillhop
0.771	0.565	8	-6.668	1	0.0377	0.576	5.82e-06	0.12	0.639	80.022	3VvetHVsq5ZNUigscFcOK0	342227	4	classic city pop
